Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2021-09-12,Police Story,1985,https://boxd.it/28hrsD,4.5,,,2021-09-12
2021-09-14,In the Mood for Love,2000,https://boxd.it/28Da3F,5,Yes,,2021-09-14
2021-09-15,Ghost World,2001,https://boxd.it/28KMft,5,Yes,,2021-09-15
2021-09-16,Police Story 2,1988,https://boxd.it/28PsrJ,4,,,2021-09-16
2021-09-16,Lost in Translation,2003,https://boxd.it/28S69T,5,Yes,,2021-09-16
2021-09-17,The Killer,1989,https://boxd.it/28W8Nz,3.5,,,2021-09-17
2021-09-17,Mad Max,1979,https://boxd.it/28ZpBh,3.5,,,2021-09-17
2021-09-18,The Seventh Continent,1989,https://boxd.it/294uhr,3.5,,,2021-09-18
2021-09-18,Life During Wartime,2009,https://boxd.it/2978WD,2.5,,,2021-09-18
2021-09-19,Terrorizers,1986,https://boxd.it/29cDSd,4,,,2021-09-19
2021-09-19,Riki-Oh: The Story of Ricky,1991,https://boxd.it/29e1Or,5,Yes,"w/ jax, w/ talyn",2021-09-19
2021-09-20,Platform,2000,https://boxd.it/29nhCp,4,,,2021-09-20
2021-09-20,Tokyo Drifter,1966,https://boxd.it/29p9qp,4,Yes,,2021-09-20
2021-09-20,Do the Right Thing,1989,https://boxd.it/29pG9L,5,Yes,,2021-09-20
2021-09-21,Pickpocket,1997,https://boxd.it/29tH2J,4,,,2021-09-21
2021-09-21,Raising Arizona,1987,https://boxd.it/29vb85,4.5,Yes,w/ daisy,2021-09-21
2021-09-22,Unknown Pleasures,2002,https://boxd.it/29ADYN,4,,,2021-09-22
2021-09-22,The Muppet Movie,1979,https://boxd.it/29CNbb,4,,w/ daisy,2021-09-22
2021-09-22,Reminiscences of a Journey to Lithuania,1972,https://boxd.it/29EdNn,4.5,,,2021-09-22
2021-09-22,Black Panthers,1968,https://boxd.it/29Eiab,,,,2021-09-22
2021-09-23,Beyond the Valley of the Dolls,1970,https://boxd.it/29F2Er,4,,,2021-09-23
2021-09-23,Monsieur Hulot's Holiday,1953,https://boxd.it/29IS2P,3.5,,w/ daisy,2021-09-23
2021-09-24,Harold and Maude,1971,https://boxd.it/29SjxX,5,Yes,,2021-09-24
2021-09-24,Shang-Chi and the Legend of the Ten Rings,2021,https://boxd.it/29T7cb,3,,w/ dad,2021-09-24
2021-09-25,Drifting Clouds,1996,https://boxd.it/29XVnh,4,,,2021-09-25
2021-09-25,Still Life,2006,https://boxd.it/2a09Vr,3.5,,,2021-09-25
2021-09-25,Zazie dans le Métro,1960,https://boxd.it/2a1izV,3.5,,,2021-09-25
2021-09-25,Rumble Fish,1983,https://boxd.it/2a2b65,4.5,,,2021-09-25
2021-09-26,Babo 73,1964,https://boxd.it/2a6UWD,3.5,,,2021-09-26
2021-09-26,The Graduate,1967,https://boxd.it/2aaHuJ,5,Yes,,2021-09-26
2021-09-27,After Hours,1985,https://boxd.it/2agOQf,4,Yes,,2021-09-27
2021-09-27,Putney Swope,1969,https://boxd.it/2ai2uJ,4,,,2021-09-27
2021-09-27,Permanent Vacation,1980,https://boxd.it/2ajHFb,3.5,,,2021-09-27
2021-09-28,Night on Earth,1991,https://boxd.it/2ar0Wf,4.5,Yes,,2021-09-28
2021-09-29,Love Is Colder Than Death,1969,https://boxd.it/2awwEn,3,,,2021-09-29
2021-09-29,"Salò, or the 120 Days of Sodom",1975,https://boxd.it/2aA3MP,5,,,2021-09-29
2021-09-30,Life Is Sweet,1990,https://boxd.it/2aDpdj,4.5,Yes,,2021-09-30
2021-09-30,The Merchant of Four Seasons,1972,https://boxd.it/2aEL0D,3.5,,,2021-09-30
2021-09-30,Losing Ground,1982,https://boxd.it/2aHcjr,3.5,,,2021-09-30
2021-10-01,Yojimbo,1961,https://boxd.it/2aMLoL,4.5,Yes,w/ patrick,2021-10-01
2021-10-01,The Long Goodbye,1973,https://boxd.it/2aPeGX,4,,w/ dad,2021-10-01
2021-10-01,Videodrome,1983,https://boxd.it/2aPy8V,2,,,2021-10-01
2021-10-02,Satan’s Brew,1976,https://boxd.it/2aPNg1,3,,,2021-10-02
2021-10-02,The Horse's Mouth,1958,https://boxd.it/2aXFfP,4,,,2021-10-02
2021-10-02,Ali: Fear Eats the Soul,1974,https://boxd.it/2aYbir,5,,,2021-10-02
2021-10-03,World on a Wire,1973,https://boxd.it/2b9e7t,4,,,2021-10-03
2021-10-04,The Hunger,1983,https://boxd.it/2ba0xp,4,,,2021-10-04
2021-10-04,City Lights,1931,https://boxd.it/2bfeIL,4,,w/ daisy,2021-10-04
2021-10-04,Don't Look Now,1973,https://boxd.it/2bj9Sp,5,Yes,,2021-10-04
2021-10-04,Multiple Maniacs,1970,https://boxd.it/2bkujH,4,Yes,,2021-10-04
2021-10-04,Le Havre,2011,https://boxd.it/2bl5Xp,4,,,2021-10-04
2021-10-05,"Merry Christmas, Mr. Lawrence",1983,https://boxd.it/2brfJp,5,Yes,,2021-10-05
2021-10-06,Repo Man,1984,https://boxd.it/2bulgp,4,Yes,,2021-10-05
2021-10-06,High Hopes,1988,https://boxd.it/2byBL7,4,,,2021-10-06
2021-10-06,Shadows in Paradise,1986,https://boxd.it/2bCihb,3.5,,,2021-10-06
2021-10-06,The Brood,1979,https://boxd.it/2bCRsD,4,,w/ jax,2021-10-06
2021-10-07,The Bitter Tears of Petra von Kant,1972,https://boxd.it/2bHMit,3.5,,,2021-10-07
2021-10-07,Chungking Express,1994,https://boxd.it/2bKGnN,5,Yes,,2021-10-07
2021-10-08,No Time to Die,2021,https://boxd.it/2bSEIZ,3,,w/ dad,2021-10-08
2021-10-08,Harold and Maude,1971,https://boxd.it/2bT7i7,5,Yes,,2021-10-08
2021-10-09,Twin Peaks: The Return,2017,https://boxd.it/2c14JF,5,,,2021-10-09
2021-10-09,"Paris, Texas",1984,https://boxd.it/2c22kb,5,,,2021-10-09
2021-10-10,Crumb,1994,https://boxd.it/2c3d6V,4.5,,,2021-10-10
2021-10-10,The Evil Dead,1981,https://boxd.it/2cbFyT,4,Yes,,2021-10-10
2021-10-11,Good Morning,1959,https://boxd.it/2cd06N,5,Yes,,2021-10-11
2021-10-11,Coffee and Cigarettes,2003,https://boxd.it/2cjuNJ,4,Yes,,2021-10-11
2021-10-11,Evil Dead II,1987,https://boxd.it/2cnBlZ,5,Yes,,2021-10-11
2021-10-12,Rusty Knife,1958,https://boxd.it/2ctvNv,3.5,,,2021-10-12
2021-10-12,Army of Darkness,1992,https://boxd.it/2cykwN,4,Yes,,2021-10-12
2021-10-13,Jennifer's Body,2009,https://boxd.it/2czcHF,3.5,,,2021-10-13
2021-10-13,Ugetsu,1953,https://boxd.it/2cG2cV,3.5,,,2021-10-13
2021-10-14,Seven Samurai,1954,https://boxd.it/2cIG1H,5,,,2021-10-14
2021-10-14,Friday the 13th: The Final Chapter,1984,https://boxd.it/2cPRt7,3,,,2021-10-14
2021-10-15,After Life,1998,https://boxd.it/2cQWZJ,3.5,,,2021-10-15
2021-10-15,Manhunter,1986,https://boxd.it/2cYDkj,4,,,2021-10-15
2021-10-16,Death by Hanging,1968,https://boxd.it/2cZy5F,4.5,,,2021-10-16
2021-10-16,Scanners,1981,https://boxd.it/2d5maF,4.5,,,2021-10-16
2021-10-17,Kwaidan,1964,https://boxd.it/2deDA9,4.5,,,2021-10-17
2021-10-17,Near Dark,1987,https://boxd.it/2dhH8f,3,,,2021-10-17
2021-10-17,Chan Is Missing,1982,https://boxd.it/2diZOv,3.5,,,2021-10-17
2021-10-18,Bottle Rocket,1996,https://boxd.it/2dsBwR,4.5,Yes,,2021-10-18
2021-10-19,Liz and the Blue Bird,2018,https://boxd.it/2dD0Gd,4,,,2021-10-19
2021-10-20,Fanny and Alexander,1982,https://boxd.it/2dEiJB,5,,,2021-10-20
2021-10-20,In the Mouth of Madness,1994,https://boxd.it/2dIpYB,4,Yes,,2021-10-20
2021-10-20,eXistenZ,1999,https://boxd.it/2dL0qv,4.5,,,2021-10-20
2021-10-20,The Exorcist,1973,https://boxd.it/2dLMzv,5,Yes,,2021-10-20
2021-10-21,Thief,1981,https://boxd.it/2dTnI9,4.5,,,2021-10-21
2021-10-22,Schizopolis,1996,https://boxd.it/2dX7C3,3.5,,,2021-10-22
2021-10-22,Invasion of the Body Snatchers,1978,https://boxd.it/2dYXxV,3,,,2021-10-22
2021-10-23,Chungking Express,1994,https://boxd.it/2e3r3f,5,Yes,w/ angus,2021-10-23
2021-10-23,Thief,1981,https://boxd.it/2ea81D,4.5,Yes,w/ dad,2021-10-23
2021-10-23,Rushmore,1998,https://boxd.it/2ebGkh,5,Yes,,2021-10-23
2021-10-24,Storytelling,2001,https://boxd.it/2eki35,5,Yes,,2021-10-24
2021-10-24,The Thing,1982,https://boxd.it/2em9FX,4.5,Yes,,2021-10-24
2021-10-24,Shaun of the Dead,2004,https://boxd.it/2enN53,5,Yes,,2021-10-24
2021-10-25,Fallen Angels,1995,https://boxd.it/2eov1T,5,Yes,w/ nat,2021-10-25
2021-10-25,Tetsuo: The Iron Man,1989,https://boxd.it/2eyYTZ,5,,,2021-10-25
2021-10-26,The Dead Zone,1983,https://boxd.it/2eIPrR,4,,,2021-10-26
2021-10-27,Ringu,1998,https://boxd.it/2eSzdz,4,,,2021-10-27
2021-10-28,The Ring,2002,https://boxd.it/2f0SQL,3,,,2021-10-28
2021-10-28,Sole Survivor,1984,https://boxd.it/2f1o5d,3.5,,,2021-10-28
2021-10-29,Dressed to Kill,1980,https://boxd.it/2farTj,3.5,,,2021-10-29
2021-10-30,Halloween,2018,https://boxd.it/2faZxh,3.5,Yes,,2021-10-30
2021-10-30,Halloween Kills,2021,https://boxd.it/2fiW93,3.5,,,2021-10-30
2021-10-31,Hard Boiled,1992,https://boxd.it/2fkqHL,5,,,2021-10-31
2021-10-31,The Seventh Curse,1986,https://boxd.it/2frGMV,3.5,,,2021-10-31
2021-10-31,Halloween,1978,https://boxd.it/2ft1k1,4.5,Yes,,2021-10-31
2021-10-31,Halloween II,1981,https://boxd.it/2fuExZ,2.5,Yes,,2021-10-31
2021-10-31,Halloween III: Season of the Witch,1982,https://boxd.it/2fvwgX,3.5,Yes,,2021-10-31
2021-11-02,Hard Boiled,1992,https://boxd.it/2fQWVz,5,Yes,w/ patrick,2021-11-02
2021-11-02,A Nightmare on Elm Street,1984,https://boxd.it/2fTH89,4,Yes,,2021-11-02
2021-11-03,Hiruko the Goblin,1991,https://boxd.it/2fYR8D,3.5,,,2021-11-03
2021-11-03,A Face in the Crowd,1957,https://boxd.it/2g1y3l,3.5,,,2021-11-03
2021-11-03,Scream,1996,https://boxd.it/2g38HX,4,,,2021-11-03
2021-11-04,Tokyo Fist,1995,https://boxd.it/2gbW3J,3.5,,,2021-11-04
2021-11-05,Riki-Oh: The Story of Ricky,1991,https://boxd.it/2ghTeh,5,Yes,w/ patrick,2021-11-05
2021-11-05,Jubilee,1978,https://boxd.it/2gkbQn,3.5,,,2021-11-05
2021-11-06,2046,2004,https://boxd.it/2gkHHR,4,Yes,w/ nat,2021-11-06
2021-11-06,Drowning by Numbers,1988,https://boxd.it/2gtpvr,4.5,,,2021-11-06
2021-11-07,A Journey to Avebury,1971,https://boxd.it/2gzfF9,,,,2021-11-07
2021-11-07,Sebastiane,1976,https://boxd.it/2gE0UN,3.5,,,2021-11-07
2021-11-08,Secrets & Lies,1996,https://boxd.it/2gL8k3,5,,,2021-11-08
2021-11-09,Ghost World,2001,https://boxd.it/2gT2X5,5,Yes,,2021-11-09
2021-11-09,High and Low,1963,https://boxd.it/2gVfVF,4,,w/ patrick,2021-11-09
2021-11-09,Ratcatcher,1999,https://boxd.it/2gWeHp,5,,,2021-11-09
2021-11-09,The Wolf of Wall Street,2013,https://boxd.it/2gYgPp,2.5,,,2021-11-09
2021-11-10,Good Will Hunting,1997,https://boxd.it/2h62K7,4,,,2021-11-10
2021-11-11,Gangs of New York,2002,https://boxd.it/2hfmej,3,,,2021-11-11
2021-11-12,Clerks,1994,https://boxd.it/2hjVPH,4,Yes,,2021-11-12
2021-11-12,Shutter Island,2010,https://boxd.it/2hnlcH,3.5,,,2021-11-12
2021-11-12,The Long Good Friday,1980,https://boxd.it/2ho9Th,4,,,2021-11-12
2021-11-13,Italianamerican,1974,https://boxd.it/2huEij,4,,,2021-11-13
2021-11-13,The Third Man,1949,https://boxd.it/2hxDxt,3.5,,,2021-11-13
2021-11-14,Paprika,2006,https://boxd.it/2hze6L,5,,,2021-11-14
2021-11-14,The Simpsons in Plusaversary,2021,https://boxd.it/2hzv2L,0.5,,,2021-11-14
2021-11-15,Over the Garden Wall,2014,https://boxd.it/2hUh4l,5,Yes,w/ daisy,2021-11-15
2021-11-15,Submarine,2010,https://boxd.it/2hV8a7,4.5,Yes,,2021-11-15
2021-11-16,Old Joy,2006,https://boxd.it/2i2JPZ,3.5,,,2021-11-16
2021-11-16,UHF,1989,https://boxd.it/2i6GsB,4,Yes,,2021-11-16
2021-11-17,The Marriage of Maria Braun,1979,https://boxd.it/2idyRR,4,,,2021-11-17
2021-11-17,Paranoia Agent,2004,https://boxd.it/2ifk8H,5,,,2021-11-17
2021-11-18,Eraserhead,1977,https://boxd.it/2ijenp,5,Yes,w/ patrick,2021-11-18
2021-11-18,Videodrome,1983,https://boxd.it/2ilTyR,4,Yes,,2021-11-18
2021-11-18,The Short & Curlies,1988,https://boxd.it/2imP7p,,,,2021-11-18
2021-11-18,Donnie Darko,2001,https://boxd.it/2io0Bx,4.5,Yes,,2021-11-18
2021-11-19,Big Trouble in Little China,1986,https://boxd.it/2ivHZB,4.5,Yes,w/ patrick,2021-11-19
2021-11-20,Fargo,1996,https://boxd.it/2iBSTh,5,Yes,w/ patrick,2021-11-20
2021-11-20,The Life Aquatic with Steve Zissou,2004,https://boxd.it/2iEs99,4.5,Yes,w/ patrick,2021-11-20
2021-11-21,The Only Son,1936,https://boxd.it/2iOi3Z,3.5,,,2021-11-21
2021-11-21,Punch-Drunk Love,2002,https://boxd.it/2iPh95,5,Yes,,2021-11-21
2021-11-22,Sansho the Bailiff,1954,https://boxd.it/2iWLF5,4.5,,,2021-11-22
2021-11-22,Titane,2021,https://boxd.it/2j0jhH,4.5,,,2021-11-22
2021-11-23,Last Night in Soho,2021,https://boxd.it/2j0KJN,2.5,,,2021-11-23
2021-11-23,No Regrets for Our Youth,1946,https://boxd.it/2j53J1,4,,,2021-11-23
2021-11-23,The Card Counter,2021,https://boxd.it/2j7tdf,4,,,2021-11-23
2021-11-23,Censor,2021,https://boxd.it/2j8Zff,4,,,2021-11-23
2021-11-24,The Story of a Company,1988,https://boxd.it/2jdyef,3,,,2021-11-24
2021-11-24,Violent Cop,1989,https://boxd.it/2jenrp,4.5,,,2021-11-24
2021-11-24,Love Exposure,2008,https://boxd.it/2jh84r,5,,,2021-11-24
2021-11-25,Pigs and Battleships,1961,https://boxd.it/2jllXR,4.5,,,2021-11-25
2021-11-25,Little Miss Sunshine,2006,https://boxd.it/2jmErd,4.5,,,2021-11-25
2021-11-25,Harakiri,1962,https://boxd.it/2jpmaz,5,,,2021-11-25
2021-11-26,Brewster McCloud,1970,https://boxd.it/2jv92T,4,,,2021-11-26
2021-11-26,The Big Lebowski,1998,https://boxd.it/2jyrfR,5,Yes,,2021-11-26
2021-11-26,His Girl Friday,1940,https://boxd.it/2jyId9,4,,,2021-11-26
2021-11-27,The Men Who Tread on the Tiger's Tail,1945,https://boxd.it/2jHdzL,3.5,,,2021-11-27
2021-11-27,Casino,1995,https://boxd.it/2jIi4b,4.5,,,2021-11-27
2021-11-28,The Player,1992,https://boxd.it/2jSEc7,4.5,,,2021-11-28
2021-11-28,Harold and Maude,1971,https://boxd.it/2jU5v3,5,Yes,,2021-11-28
2021-11-29,Sonatine,1993,https://boxd.it/2k0qpR,4,Yes,,2021-11-29
2021-11-29,The Beatles: Get Back,2021,https://boxd.it/2k3rwl,4.5,,,2021-11-29
2021-11-29,Othello,1951,https://boxd.it/2k4QRZ,4,,,2021-11-29
2021-11-30,Prisoners of the Ghostland,2021,https://boxd.it/2k5CbH,1,,,2021-11-30
2021-11-30,Fallen Angels,1995,https://boxd.it/2k9N1V,5,Yes,,2021-11-30
2021-11-30,Scandal,1950,https://boxd.it/2kaAjJ,4,,,2021-11-30
2021-11-30,Sanjuro,1962,https://boxd.it/2kdazx,4,,,2021-11-30
2021-11-30,"Synecdoche, New York",2008,https://boxd.it/2kdDrH,5,Yes,,2021-11-30
2021-12-01,Godzilla,1954,https://boxd.it/2keaJT,4.5,Yes,,2021-12-01
2021-12-01,Godzilla Raids Again,1955,https://boxd.it/2kiKpX,2.5,,,2021-12-01
2021-12-01,Badlands,1973,https://boxd.it/2kjCUl,5,Yes,,2021-12-01
2021-12-01,The Lady from Shanghai,1947,https://boxd.it/2klvKR,3.5,,,2021-12-01
2021-12-02,Dune,2021,https://boxd.it/2kt5JJ,3,,,2021-12-02
2021-12-02,Uncle Boonmee Who Can Recall His Past Lives,2010,https://boxd.it/2ku0Gd,4,,,2021-12-02
2021-12-03,Rear Window,1954,https://boxd.it/2kyVfL,4.5,Yes,,2021-12-03
2021-12-03,Citizen Kane,1941,https://boxd.it/2kC15t,5,Yes,,2021-12-03
2021-12-04,Observe and Report,2009,https://boxd.it/2kCBnj,4.5,Yes,w/ angus,2021-12-04
2021-12-04,"Rome, Open City",1945,https://boxd.it/2kHDAT,4,,,2021-12-04
2021-12-04,The Master,2012,https://boxd.it/2kIuYz,4.5,Yes,,2021-12-04
2021-12-04,The Bad Sleep Well,1960,https://boxd.it/2kLvMZ,5,,,2021-12-04
2021-12-05,Rashomon,1950,https://boxd.it/2kMmnX,5,Yes,,2021-12-05
2021-12-05,El Topo,1970,https://boxd.it/2kQaPN,4.5,,w/ swanspals,2021-12-05
2021-12-05,Ikiru,1952,https://boxd.it/2kUtep,5,,,2021-12-05
2021-12-05,Rope,1948,https://boxd.it/2kVz2V,3.5,,,2021-12-05
2021-12-06,The Face of Another,1966,https://boxd.it/2l1SAp,4.5,,,2021-12-06
2021-12-06,The Tale of Zatoichi,1962,https://boxd.it/2l3bzd,3.5,,,2021-12-06
2021-12-06,The Tale of Zatoichi Continues,1962,https://boxd.it/2l4KUd,3.5,,,2021-12-06
2021-12-06,Why Don't You Play in Hell?,2013,https://boxd.it/2l6KKV,5,,w/ swanspals,2021-12-06
2021-12-07,Tag,2015,https://boxd.it/2laMaj,2.5,,w/ swanspals,2021-12-07
2021-12-07,Pickup on South Street,1953,https://boxd.it/2lbGqx,3.5,,,2021-12-07
2021-12-07,The Power of the Dog,2021,https://boxd.it/2ld5Ap,3.5,,,2021-12-07
2021-12-07,Desperate Living,1977,https://boxd.it/2lforl,3.5,,,2021-12-07
2021-12-08,Withnail & I,1987,https://boxd.it/2lgdNx,5,Yes,,2021-12-08
2021-12-08,Conflagration,1958,https://boxd.it/2lkoIV,3,,,2021-12-08
2021-12-08,Boogie Nights,1997,https://boxd.it/2lnC9h,5,Yes,,2021-12-08
2021-12-08,Bad Santa,2003,https://boxd.it/2lnZiL,3,,,2021-12-08
2021-12-09,Mona Lisa,1986,https://boxd.it/2lozR3,4.5,,,2021-12-09
2021-12-09,The Killing of a Chinese Bookie,1976,https://boxd.it/2lsE0B,3.5,,,2021-12-09
2021-12-09,Mikey and Nicky,1976,https://boxd.it/2lupwV,3.5,,,2021-12-09
2021-12-09,House,1977,https://boxd.it/2lvzdr,5,Yes,,2021-12-09
2021-12-09,The Scary of Sixty-First,2021,https://boxd.it/2lvYg1,2.5,,,2021-12-09
2021-12-10,Asakusa Kid,2021,https://boxd.it/2lwEPx,4,,,2021-12-10
2021-12-10,The French Dispatch,2021,https://boxd.it/2lBzrF,4,,,2021-12-10
2021-12-10,Throw Down,2004,https://boxd.it/2lDdKf,3,,,2021-12-10
2021-12-10,Bone Tomahawk,2015,https://boxd.it/2lDLkv,2,,,2021-12-10
2021-12-11,An Evening with Tim Heidecker,2020,https://boxd.it/2lEjkf,,Yes,,2021-12-11
2021-12-11,Rebels of the Neon God,1992,https://boxd.it/2lETvt,4,,w/ nat,2021-12-11
2021-12-12,Faces,1968,https://boxd.it/2lTw4z,4,,,2021-12-12
2021-12-12,Annette,2021,https://boxd.it/2lXfyP,4.5,,,2021-12-12
2021-12-13,Dersu Uzala,1975,https://boxd.it/2m3QUP,4,,,2021-12-13
2021-12-13,Polyester,1981,https://boxd.it/2m5HML,3.5,,,2021-12-13
2021-12-13,Hairspray,1988,https://boxd.it/2m8Ub5,4,,,2021-12-13
2021-12-14,In the Realm of the Senses,1976,https://boxd.it/2m9Bhb,4.5,,,2021-12-14
2021-12-14,Take Aim at the Police Van,1960,https://boxd.it/2mdz8T,3,,,2021-12-14
2021-12-14,The Hidden Fortress,1958,https://boxd.it/2mfwcR,3.5,,,2021-12-14
2021-12-14,The Firm,1989,https://boxd.it/2mh647,4,,,2021-12-14
2021-12-15,The Passion of Joan of Arc,1928,https://boxd.it/2mhYSP,4,,,2021-12-15
2021-12-16,"Merry Christmas, Mr. Lawrence",1983,https://boxd.it/2mrlbH,5,Yes,,2021-12-16
2021-12-16,Youth in Fury,1960,https://boxd.it/2mvItR,3,,,2021-12-16
2021-12-16,"Good Night, and Good Luck.",2005,https://boxd.it/2mzDVp,3.5,,,2021-12-16
2021-12-16,The Searchers,1956,https://boxd.it/2mAvy5,4,,,2021-12-16
2021-12-17,The Irishman,2019,https://boxd.it/2mHTF9,4.5,,,2021-12-17
2021-12-18,Serial Mom,1994,https://boxd.it/2mKTA5,3.5,,,2021-12-18
2021-12-18,Strange Circus,2005,https://boxd.it/2mLxe9,1,,w/ nat,2021-12-18
2021-12-18,Pitfall,1962,https://boxd.it/2mUqiV,3.5,,,2021-12-18
2021-12-18,Zodiac,2007,https://boxd.it/2mVIYn,4.5,,,2021-12-18
2021-12-20,Lucky,2017,https://boxd.it/2nhrcl,4,,,2021-12-20
2021-12-20,I Vitelloni,1953,https://boxd.it/2njHnD,3,,,2021-12-20
2021-12-20,My Winnipeg,2007,https://boxd.it/2nkIUF,4,,,2021-12-20
2021-12-20,The Worst Person in the World,2021,https://boxd.it/2nlHYN,4,,,2021-12-20
2021-12-21,Heat,1995,https://boxd.it/2nuZPd,4,,,2021-12-21
2021-12-21,South Park: Post COVID,2021,https://boxd.it/2nvFXD,,,,2021-12-21
2021-12-21,Harold and Maude,1971,https://boxd.it/2nwJ2N,5,Yes,,2021-12-21
2021-12-21,Gremlins,1984,https://boxd.it/2nxs3r,4.5,Yes,,2021-12-21
2021-12-22,Porco Rosso,1992,https://boxd.it/2nFFMl,4,,w/ daisy,2021-12-22
2021-12-23,The Matrix Resurrections,2021,https://boxd.it/2nJArl,4.5,,w/ angus,2021-12-23
2021-12-23,Pale Flower,1964,https://boxd.it/2nUn4l,3.5,,,2021-12-23
2021-12-23,Memoria,2021,https://boxd.it/2nVRwr,4.5,,,2021-12-23
2021-12-24,Safe,1995,https://boxd.it/2o0uxL,3.5,,,2021-12-24
2021-12-24,Ace in the Hole,1951,https://boxd.it/2o2Ty9,4,,,2021-12-24
2021-12-24,Home Alone,1990,https://boxd.it/2o7rjZ,4,Yes,,2021-12-24
2021-12-25,Tetsuo: The Iron Man,1989,https://boxd.it/2ombRh,5,Yes,,2021-12-25
2021-12-26,The Matrix Reloaded,2003,https://boxd.it/2ouAhp,4.5,Yes,,2021-12-26
2021-12-26,The Matrix Resurrections,2021,https://boxd.it/2ozT8r,4,Yes,w/ patrick,2021-12-26
2021-12-27,First Reformed,2017,https://boxd.it/2oD9TJ,4,,,2021-12-27
2021-12-27,Pecker,1998,https://boxd.it/2oEixz,3,,,2021-12-27
2021-12-27,Greed,2019,https://boxd.it/2oU0P3,3.5,,w/ dad,2021-12-27
2021-12-28,Don't Look Up,2021,https://boxd.it/2oUQ1z,1,,,2021-12-28
2021-12-28,Kids Return,1996,https://boxd.it/2p64zd,4.5,,,2021-12-28
2021-12-28,Dogville,2003,https://boxd.it/2p9Sf9,2,,,2021-12-28
2021-12-28,Bananas,1971,https://boxd.it/2paR8D,2.5,,,2021-12-28
2021-12-29,The Producers,1967,https://boxd.it/2pbHuB,4,Yes,,2021-12-29
2021-12-29,Spider-Man: No Way Home,2021,https://boxd.it/2pmFDN,2.5,,w/ dad,2021-12-29
2021-12-29,Red Rocket,2021,https://boxd.it/2prfFt,4,,,2021-12-29
2021-12-30,Husbands,1970,https://boxd.it/2pzScB,3.5,,,2021-12-30
2021-12-30,La Strada,1954,https://boxd.it/2pC9tX,4.5,,,2021-12-30
2021-12-30,The Last Detail,1973,https://boxd.it/2pGV7D,4,,,2021-12-30
2021-12-31,Peking Opera Blues,1986,https://boxd.it/2pStdd,4,,,2021-12-31
2021-12-31,Police Story,1985,https://boxd.it/2pY3kf,4.5,Yes,w/ patrick,2021-12-31
2022-01-01,The Killer,1989,https://boxd.it/2qcG5B,4.5,Yes,,2022-01-01
2022-01-02,Uncle Boonmee Who Can Recall His Past Lives,2010,https://boxd.it/2qeta3,4.5,Yes,w/ nat,2022-01-02
2022-01-02,City on Fire,1987,https://boxd.it/2qqAgB,4.5,Yes,,2022-01-02
2022-01-02,Full Contact,1992,https://boxd.it/2qyTqB,3,,,2022-01-02
2022-01-03,Resident Evil,2002,https://boxd.it/2qB6Y1,1.5,,,2022-01-03
2022-01-03,The Living End,1992,https://boxd.it/2qTMRH,4,,,2022-01-03
2022-01-04,Light Sleeper,1992,https://boxd.it/2qV7Y7,4,,,2022-01-04
2022-01-04,Short Cuts,1993,https://boxd.it/2r2Emf,4.5,,,2022-01-04
2022-01-04,Twin Dragons,1992,https://boxd.it/2r6XEZ,3.5,,,2022-01-04
2022-01-04,Smiley Face,2007,https://boxd.it/2raMCV,4,,,2022-01-04
2022-01-05,Harold and Maude,1971,https://boxd.it/2rcfXb,5,Yes,w/ angus,2022-01-05
2022-01-05,The Rules of the Game,1939,https://boxd.it/2rlUPF,4,,,2022-01-05
2022-01-05,My Beautiful Laundrette,1985,https://boxd.it/2rqXq9,4.5,,,2022-01-05
2022-01-06,Mad Max 2,1981,https://boxd.it/2rFxk5,4.5,Yes,w/ dad,2022-01-06
2022-01-07,Police Story 3: Super Cop,1992,https://boxd.it/2rGGM5,3.5,,,2022-01-07
2022-01-07,The Last Picture Show,1971,https://boxd.it/2rPBIF,4.5,,,2022-01-07
2022-01-07,Prison on Fire,1987,https://boxd.it/2rSUGp,4,,,2022-01-07
2022-01-08,Punch-Drunk Love,2002,https://boxd.it/2rUMgH,5,Yes,,2022-01-08
2022-01-08,This Is England,2006,https://boxd.it/2s9kQR,4.5,,w/ dad,2022-01-08
2022-01-09,Swans: Where Does a Body End?,2019,https://boxd.it/2sgsEt,3.5,,,2022-01-09
2022-01-09,Another Year,2010,https://boxd.it/2sp3tX,4,,,2022-01-09
2022-01-09,Shiva Baby,2020,https://boxd.it/2ssnrt,3.5,,,2022-01-09
2022-01-10,The Savages,2007,https://boxd.it/2stieL,4,,,2022-01-10
2022-01-10,Election,2005,https://boxd.it/2sFtzp,4,,,2022-01-10
2022-01-10,American Splendor,2003,https://boxd.it/2sIKpx,4.5,,,2022-01-10
2022-01-11,Dragged Across Concrete,2018,https://boxd.it/2sK2QN,1.5,,,2022-01-11
2022-01-11,Scream 2,1997,https://boxd.it/2sSSzv,3.5,,,2022-01-11
2022-01-11,A Better Tomorrow,1986,https://boxd.it/2sYt2N,4.5,,,2022-01-11
2022-01-12,A Better Tomorrow II,1987,https://boxd.it/2sZIrP,4,,,2022-01-12
2022-01-12,A Better Tomorrow III: Love and Death in Saigon,1989,https://boxd.it/2t9ko3,3.5,,,2022-01-12
2022-01-12,Gerry,2002,https://boxd.it/2teM0j,4,,,2022-01-12
